year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,12,20,和歌山県,Wakayama,578,15724.0,32.0,6,528.0,7,0.58
2020,12,20,鳥取県,Tottori,69,21076.0,7.0,1,61.0,0,0.61
2020,12,20,島根県,Shimane,181,8556.0,18.0,1,163.0,0,1.25
2020,12,20,岡山県,Okayama,1082,27231.0,204.0,3,642.0,12,4.59
2020,12,20,広島県,Hiroshima,2203,56843.0,295.0,10,1157.0,13,1.14
2020,12,20,山口県,Yamaguchi,464,24734.0,56.0,5,402.0,2,1.11
2020,12,20,徳島県,Tokushima,191,14274.0,3.0,0,178.0,9,1.64
2020,12,20,香川県,Kagawa,208,20585.0,24.0,0,181.0,3,0.37
2020,12,20,愛媛県,Ehime,375,10863.0,45.0,3,319.0,11,1.1
2020,12,20,高知県,Kochi,501,5271.0,173.0,1,323.0,5,1.11
2020,12,20,福岡県,Fukuoka,7366,239470.0,1042.0,13,6210.0,114,1.22
2020,12,20,佐賀県,Saga,409,13371.0,42.0,1,369.0,3,0.75
2020,12,20,長崎県,Nagasaki,352,33005.0,79.0,2,277.0,3,2.52
2020,12,20,熊本県,Kumamoto,1414,29926.0,172.0,4,1128.0,13,1.42
2020,12,20,大分県,Oita,574,37251.0,100.0,5,469.0,5,0.6
2020,12,20,宮崎県,Miyazaki,666,11569.0,84.0,2,582.0,4,2.21
2020,12,20,鹿児島県,Kagoshima,875,33826.0,136.0,1,739.0,13,0.4
2020,12,20,沖縄県,Okinawa,4968,83657.0,294.0,6,4602.0,77,0.78
2020,12,21,北海道,Hokkaido,12307,213422.0,1881.0,32,10065.0,394,0.74
2020,12,21,青森県,Aomori,391,8675.0,25.0,2,360.0,6,0.61
2020,12,21,岩手県,Iwate,336,12981.0,107.0,3,211.0,18,0.47
2020,12,21,宮城県,Miyagi,1776,23979.0,354.0,6,1410.0,12,1.08
2020,12,21,秋田県,Akita,95,3951.0,4.0,0,90.0,1,0.37
2020,12,21,山形県,Yamagata,324,9645.0,104.0,5,217.0,3,0.75
2020,12,21,福島県,Fukushima,754,50452.0,182.0,5,561.0,11,1.42
2020,12,21,茨城県,Ibaraki,2149,18301.0,244.0,11,1871.0,34,0.86
2020,12,21,栃木県,Tochigi,1039,66532.0,271.0,11,768.0,4,1.15
2020,12,21,群馬県,Gunma,1950,47293.0,407.0,6,1494.0,32,0.96
2020,12,21,埼玉県,Saitama,11789,287305.0,2085.0,34,9525.0,179,1.07
2020,12,21,千葉県,Chiba,9172,206425.0,1280.0,20,7786.0,106,1.14
2020,12,21,東京都,Tokyo,51863,928439.0,6012.0,63,45284.0,567,1.15
2020,12,21,神奈川県,Kanagawa,17038,333409.0,2019.0,57,14782.0,238,1.19
2020,12,21,新潟県,Niigata,443,25787.0,70.0,0,373.0,3,0.79
2020,12,21,富山県,Toyama,494,20063.0,27.0,1,441.0,26,1.44
2020,12,21,石川県,Ishikawa,967,26934.0,84.0,0,837.0,50,1.15
2020,12,21,福井県,Fukui,337,17495.0,13.0,1,313.0,11,0.61
2020,12,21,山梨県,Yamanashi,488,14339.0,42.0,1,436.0,10,1.19
2020,12,21,長野県,Nagano,1050,41682.0,111.0,5,910.0,11,0.59
2020,12,21,岐阜県,Gifu,1748,56624.0,325.0,6,1400.0,23,0.97
2020,12,21,静岡県,Shizuoka,2383,78035.0,539.0,9,1814.0,30,0.83
2020,12,21,愛知県,Aichi,14127,171494.0,2252.0,35,11712.0,163,1.02
2020,12,21,三重県,Mie,1151,26913.0,166.0,4,970.0,15,0.76
2020,12,21,滋賀県,Shiga,944,33729.0,92.0,1,841.0,11,1.49
2020,12,21,京都府,Kyoto,3782,82095.0,715.0,13,3046.0,43,1.18
2020,12,21,大阪府,Osaka,27217,415083.0,3743.0,165,22968.0,490,0.92
2020,12,21,兵庫県,Hyogo,8245,124566.0,472.0,42,7221.0,139,0.99
2020,12,21,奈良県,Nara,1686,43109.0,267.0,10,1399.0,20,0.97
2020,12,21,和歌山県,Wakayama,582,15760.0,32.0,8,532.0,7,0.61
2020,12,21,鳥取県,Tottori,69,21278.0,7.0,1,61.0,0,1.0
2020,12,21,島根県,Shimane,181,8556.0,19.0,1,162.0,0,1.21
2020,12,21,岡山県,Okayama,1111,27231.0,204.0,3,642.0,12,5.67
2020,12,21,広島県,Hiroshima,2298,60968.0,380.0,12,1186.0,15,1.15
2020,12,21,山口県,Yamaguchi,468,24734.0,54.0,5,408.0,2,1.24
2020,12,21,徳島県,Tokushima,192,14337.0,4.0,0,178.0,9,1.92
2020,12,21,香川県,Kagawa,209,20614.0,23.0,0,183.0,3,0.41
2020,12,21,愛媛県,Ehime,375,10873.0,43.0,4,321.0,11,1.25
2020,12,21,高知県,Kochi,518,5353.0,177.0,3,336.0,5,1.16
2020,12,21,福岡県,Fukuoka,7366,240793.0,1042.0,11,6210.0,114,1.07
2020,12,21,佐賀県,Saga,411,13513.0,41.0,1,372.0,3,0.72
2020,12,21,長崎県,Nagasaki,400,34299.0,89.0,2,288.0,3,1.49
2020,12,21,熊本県,Kumamoto,1446,30344.0,166.0,4,1150.0,13,1.02
2020,12,21,大分県,Oita,576,37321.0,89.0,5,482.0,5,0.59
2020,12,21,宮崎県,Miyazaki,669,11785.0,82.0,1,587.0,5,1.17
2020,12,21,鹿児島県,Kagoshima,875,34683.0,136.0,1,739.0,13,0.35
2020,12,21,沖縄県,Okinawa,4989,83981.0,291.0,6,4624.0,79,0.77
2020,12,22,北海道,Hokkaido,12381,215175.0,1848.0,31,10230.0,401,0.76
2020,12,22,青森県,Aomori,396,8697.0,25.0,2,365.0,6,0.5
2020,12,22,岩手県,Iwate,341,13054.0,108.0,3,213.0,20,0.41
2020,12,22,宮城県,Miyagi,1801,23979.0,370.0,6,1419.0,12,0.99
2020,12,22,秋田県,Akita,96,3955.0,4.0,0,91.0,1,0.61
2020,12,22,山形県,Yamagata,330,9675.0,101.0,5,226.0,3,0.62
2020,12,22,福島県,Fukushima,758,50811.0,174.0,6,573.0,11,1.37
2020,12,22,茨城県,Ibaraki,2168,18305.0,227.0,11,1907.0,34,0.93
2020,12,22,栃木県,Tochigi,1073,66600.0,271.0,12,802.0,4,1.13
2020,12,22,群馬県,Gunma,1973,49001.0,341.0,10,1599.0,33,0.97
2020,12,22,埼玉県,Saitama,11985,292587.0,2193.0,32,9611.0,181,1.09
2020,12,22,千葉県,Chiba,9324,207373.0,1340.0,18,7876.0,108,1.13
2020,12,22,東京都,Tokyo,52433,939147.0,5892.0,64,45973.0,568,1.15
2020,12,22,神奈川県,Kanagawa,17386,338040.0,2080.0,57,15065.0,242,1.2
2020,12,22,新潟県,Niigata,448,26017.0,69.0,0,379.0,3,0.75
2020,12,22,富山県,Toyama,503,20475.0,34.0,1,443.0,26,1.73
2020,12,22,石川県,Ishikawa,974,27413.0,90.0,0,838.0,50,1.15
2020,12,22,福井県,Fukui,337,17946.0,12.0,2,314.0,11,0.67
2020,12,22,山梨県,Yamanashi,488,14349.0,40.0,2,438.0,10,1.25
2020,12,22,長野県,Nagano,1053,42266.0,104.0,5,925.0,11,0.52
2020,12,22,岐阜県,Gifu,1783,57821.0,333.0,7,1425.0,25,0.99
2020,12,22,静岡県,Shizuoka,2405,78638.0,496.0,8,1877.0,32,0.81
2020,12,22,愛知県,Aichi,14219,171494.0,2157.0,35,11894.0,168,1.01
2020,12,22,三重県,Mie,1161,26913.0,153.0,4,993.0,15,0.72
2020,12,22,滋賀県,Shiga,955,34089.0,94.0,1,850.0,11,1.48
2020,12,22,京都府,Kyoto,3829,83002.0,737.0,15,3071.0,44,1.16
2020,12,22,大阪府,Osaka,27500,418753.0,3629.0,160,23369.0,502,0.9
2020,12,22,兵庫県,Hyogo,8435,125928.0,468.0,41,7394.0,143,1.03
2020,12,22,奈良県,Nara,1712,43905.0,254.0,10,1438.0,20,1.01
2020,12,22,和歌山県,Wakayama,587,15857.0,31.0,8,538.0,7,0.65
2020,12,22,鳥取県,Tottori,70,21680.0,7.0,1,62.0,0,0.75
2020,12,22,島根県,Shimane,181,8556.0,17.0,1,164.0,0,1.21
2020,12,22,岡山県,Okayama,1124,27231.0,204.0,3,642.0,12,7.75
2020,12,22,広島県,Hiroshima,2377,60968.0,405.0,14,1220.0,15,1.05
2020,12,22,山口県,Yamaguchi,472,24734.0,57.0,3,408.0,3,1.31
2020,12,22,徳島県,Tokushima,192,14398.0,5.0,0,178.0,9,3.16
2020,12,22,香川県,Kagawa,211,20806.0,23.0,0,185.0,3,0.49
2020,12,22,愛媛県,Ehime,379,10881.0,32.0,4,336.0,11,1.31
2020,12,22,高知県,Kochi,549,5379.0,190.0,4,353.0,6,1.02
2020,12,22,福岡県,Fukuoka,7547,243185.0,1021.0,11,6411.0,115,1.19
2020,12,22,佐賀県,Saga,417,13682.0,42.0,1,377.0,3,0.72
2020,12,22,長崎県,Nagasaki,419,35060.0,110.0,2,289.0,3,1.49
2020,12,22,熊本県,Kumamoto,1468,30918.0,172.0,6,1185.0,13,0.93
2020,12,22,大分県,Oita,580,38198.0,78.0,4,497.0,5,0.52
2020,12,22,宮崎県,Miyazaki,669,11785.0,82.0,1,587.0,5,1.07
2020,12,22,鹿児島県,Kagoshima,890,34915.0,95.0,1,795.0,13,0.51
2020,12,22,沖縄県,Okinawa,5010,84362.0,279.0,6,4657.0,79,0.91
2020,12,23,北海道,Hokkaido,12495,218395.0,1750.0,33,10418.0,411,0.84
2020,12,23,青森県,Aomori,403,8756.0,30.0,2,367.0,6,0.77
2020,12,23,岩手県,Iwate,343,13209.0,101.0,3,220.0,20,0.39
2020,12,23,宮城県,Miyagi,1831,23979.0,357.0,6,1462.0,12,0.93
2020,12,23,秋田県,Akita,104,3973.0,11.0,0,92.0,1,1.92
2020,12,23,山形県,Yamagata,334,9710.0,98.0,5,233.0,3,0.58
2020,12,23,福島県,Fukushima,782,51674.0,175.0,5,593.0,14,1.14
2020,12,23,茨城県,Ibaraki,2187,18369.0,226.0,9,1926.0,35,0.88
2020,12,23,栃木県,Tochigi,1106,67312.0,263.0,13,843.0,4,1.15
2020,12,23,群馬県,Gunma,2001,49380.0,340.0,11,1628.0,33,0.85
2020,12,23,埼玉県,Saitama,12215,295862.0,2305.0,40,9724.0,186,1.09
2020,12,23,千葉県,Chiba,9466,209691.0,1368.0,19,7989.0,109,1.12
2020,12,23,東京都,Tokyo,53191,949262.0,6088.0,69,46525.0,578,1.14
2020,12,23,神奈川県,Kanagawa,17732,342588.0,2216.0,61,15272.0,244,1.2
2020,12,23,新潟県,Niigata,457,26210.0,67.0,0,390.0,3,0.85
2020,12,23,富山県,Toyama,507,20661.0,32.0,1,449.0,26,1.64
2020,12,23,石川県,Ishikawa,980,27787.0,81.0,2,853.0,50,1.06
2020,12,23,福井県,Fukui,338,18049.0,12.0,2,315.0,11,0.23
2020,12,23,山梨県,Yamanashi,492,14369.0,38.0,2,444.0,10,1.12
2020,12,23,長野県,Nagano,1061,42671.0,92.0,4,941.0,11,0.51
2020,12,23,岐阜県,Gifu,1839,58989.0,352.0,7,1461.0,26,1.01
2020,12,23,静岡県,Shizuoka,2440,85933.0,467.0,7,1940.0,33,0.88
2020,12,23,愛知県,Aichi,14409,182125.0,2163.0,39,12072.0,174,0.99
2020,12,23,三重県,Mie,1176,26913.0,148.0,3,1013.0,15,0.64
2020,12,23,滋賀県,Shiga,969,34536.0,100.0,1,858.0,11,1.57
2020,12,23,京都府,Kyoto,3910,84619.0,738.0,20,3163.0,44,1.16
2020,12,23,大阪府,Osaka,27812,425139.0,3454.0,162,23848.0,510,0.88
2020,12,23,兵庫県,Hyogo,8602,127869.0,494.0,43,7500.0,146,1.08
2020,12,23,奈良県,Nara,1749,44508.0,279.0,11,1450.0,20,1.11
2020,12,23,和歌山県,Wakayama,590,15944.0,31.0,6,541.0,7,0.65
2020,12,23,鳥取県,Tottori,74,21917.0,9.0,0,64.0,0,2.19
2020,12,23,島根県,Shimane,186,8556.0,14.0,1,172.0,0,1.23
2020,12,23,岡山県,Okayama,1159,27231.0,204.0,3,642.0,12,1.51
2020,12,23,広島県,Hiroshima,2454,62654.0,418.0,17,1325.0,16,0.96
2020,12,23,山口県,Yamaguchi,486,24734.0,68.0,3,411.0,3,1.85
2020,12,23,徳島県,Tokushima,194,14474.0,5.0,0,179.0,9,3.6
2020,12,23,香川県,Kagawa,231,21148.0,42.0,0,186.0,3,1.56
2020,12,23,愛媛県,Ehime,382,10895.0,34.0,4,337.0,11,0.78
2020,12,23,高知県,Kochi,573,5430.0,189.0,3,378.0,6,0.95
2020,12,23,福岡県,Fukuoka,7547,243185.0,1021.0,11,6411.0,115,1.04
2020,12,23,佐賀県,Saga,424,14049.0,45.0,1,381.0,3,0.69
2020,12,23,長崎県,Nagasaki,445,35880.0,124.0,2,295.0,3,1.49
2020,12,23,熊本県,Kumamoto,1516,31757.0,156.0,4,1256.0,15,0.97
2020,12,23,大分県,Oita,587,38839.0,77.0,4,505.0,5,0.54
2020,12,23,宮崎県,Miyazaki,677,11916.0,71.0,1,606.0,5,1.1
2020,12,23,鹿児島県,Kagoshima,890,35196.0,95.0,1,795.0,13,0.65
2020,12,23,沖縄県,Okinawa,5047,84891.0,283.0,5,4689.0,80,0.81
2020,12,24,北海道,Hokkaido,12618,221431.0,1666.0,28,10571.0,415,0.88
2020,12,24,青森県,Aomori,407,8815.0,33.0,2,368.0,6,0.64
2020,12,24,岩手県,Iwate,348,13412.0,88.0,3,238.0,22,0.34
2020,12,24,宮城県,Miyagi,1888,23979.0,385.0,5,1490.0,13,0.91
2020,12,24,秋田県,Akita,105,3981.0,11.0,0,93.0,1,2.06
2020,12,24,山形県,Yamagata,345,9840.0,99.0,6,243.0,3,0.67
2020,12,24,福島県,Fukushima,801,52405.0,185.0,5,601.0,15,1.14
2020,12,24,茨城県,Ibaraki,2226,18395.0,234.0,10,1957.0,35,0.89
2020,12,24,栃木県,Tochigi,1130,67978.0,258.0,13,872.0,6,1.08
2020,12,24,群馬県,Gunma,2044,49855.0,356.0,10,1653.0,35,0.83
2020,12,24,埼玉県,Saitama,12466,299420.0,2385.0,40,9890.0,191,1.12
2020,12,24,千葉県,Chiba,9700,215977.0,1518.0,19,8071.0,111,1.19
2020,12,24,東京都,Tokyo,54086,959025.0,6327.0,73,47172.0,587,1.11
2020,12,24,神奈川県,Kanagawa,18226,347385.0,2253.0,59,15725.0,249,1.22
2020,12,24,新潟県,Niigata,472,26589.0,76.0,0,396.0,3,1.06
2020,12,24,富山県,Toyama,517,20986.0,37.0,1,454.0,26,1.67
2020,12,24,石川県,Ishikawa,998,28122.0,95.0,4,860.0,50,1.14
2020,12,24,福井県,Fukui,339,18198.0,12.0,2,316.0,11,0.46
2020,12,24,山梨県,Yamanashi,502,14393.0,43.0,2,449.0,10,1.34
2020,12,24,長野県,Nagano,1071,44772.0,101.0,2,965.0,12,0.59
2020,12,24,岐阜県,Gifu,1895,60108.0,380.0,7,1488.0,27,1.05
2020,12,24,静岡県,Shizuoka,2480,87010.0,456.0,5,1989.0,35,0.82
2020,12,24,愛知県,Aichi,14648,187452.0,2167.0,40,12304.0,177,0.98
2020,12,24,三重県,Mie,1187,26913.0,145.0,3,1027.0,15,0.77
2020,12,24,滋賀県,Shiga,985,34974.0,115.0,1,859.0,11,1.6
2020,12,24,京都府,Kyoto,3998,85844.0,794.0,19,3196.0,44,1.11
2020,12,24,大阪府,Osaka,28101,430683.0,3491.0,161,24093.0,517,0.87
2020,12,24,兵庫県,Hyogo,8754,129557.0,495.0,45,7606.0,149,1.05
2020,12,24,奈良県,Nara,1782,45756.0,295.0,11,1467.0,20,1.16
2020,12,24,和歌山県,Wakayama,590,16018.0,26.0,5,546.0,7,0.71
2020,12,24,鳥取県,Tottori,79,22166.0,14.0,0,64.0,0,5.54
2020,12,24,島根県,Shimane,189,8556.0,19.0,1,170.0,0,1.0
2020,12,24,岡山県,Okayama,1186,27231.0,384.0,8,762.0,13,1.43
2020,12,24,広島県,Hiroshima,2571,63829.0,407.0,15,1395.0,18,1.05
2020,12,24,山口県,Yamaguchi,494,26760.0,76.0,2,411.0,3,2.04
2020,12,24,徳島県,Tokushima,194,14581.0,6.0,0,179.0,9,3.6
2020,12,24,香川県,Kagawa,258,21873.0,68.0,0,187.0,3,3.03
2020,12,24,愛媛県,Ehime,389,10961.0,37.0,4,341.0,11,0.96
2020,12,24,高知県,Kochi,592,5471.0,191.0,3,395.0,6,0.92
2020,12,24,福岡県,Fukuoka,7852,248984.0,1140.0,15,6595.0,117,1.5
2020,12,24,佐賀県,Saga,433,14290.0,53.0,1,382.0,3,0.88
2020,12,24,長崎県,Nagasaki,457,36313.0,132.0,2,295.0,3,1.44
2020,12,24,熊本県,Kumamoto,1545,32438.0,157.0,3,1286.0,15,0.97
2020,12,24,大分県,Oita,596,39423.0,73.0,5,518.0,5,0.55
2020,12,24,宮崎県,Miyazaki,686,12057.0,73.0,0,613.0,5,1.01
2020,12,24,鹿児島県,Kagoshima,890,35610.0,95.0,1,795.0,13,0.65
2020,12,24,沖縄県,Okinawa,5095,85518.0,308.0,5,4712.0,80,1.0
2020,12,25,北海道,Hokkaido,12715,224416.0,1632.0,25,10713.0,423,0.87
2020,12,25,青森県,Aomori,414,8969.0,32.0,2,376.0,6,0.94
2020,12,25,岩手県,Iwate,353,13489.0,70.0,3,261.0,22,0.47
2020,12,25,宮城県,Miyagi,1930,23979.0,385.0,5,1532.0,13,0.95
2020,12,25,秋田県,Akita,113,4020.0,19.0,0,93.0,1,3.04
2020,12,25,山形県,Yamagata,355,9902.0,103.0,6,249.0,3,0.72
2020,12,25,福島県,Fukushima,844,53517.0,219.0,5,610.0,15,1.41
2020,12,25,茨城県,Ibaraki,2253,18432.0,231.0,9,1987.0,35,0.96
2020,12,25,栃木県,Tochigi,1165,68950.0,281.0,12,884.0,6,1.35
2020,12,25,群馬県,Gunma,2097,50358.0,353.0,9,1709.0,35,0.84
2020,12,25,埼玉県,Saitama,12764,302203.0,2581.0,46,9991.0,192,1.17
2020,12,25,千葉県,Chiba,9912,217693.0,1692.0,19,8108.0,112,1.21
2020,12,25,東京都,Tokyo,54976,968697.0,6628.0,81,47751.0,597,1.13
2020,12,25,神奈川県,Kanagawa,18692,351163.0,2423.0,61,16018.0,252,1.28
2020,12,25,新潟県,Niigata,486,26876.0,81.0,0,405.0,3,1.14
2020,12,25,富山県,Toyama,532,21295.0,52.0,1,454.0,26,1.75
2020,12,25,石川県,Ishikawa,1010,28493.0,105.0,4,864.0,50,1.21
2020,12,25,福井県,Fukui,343,18435.0,15.0,2,317.0,11,1.0
2020,12,25,山梨県,Yamanashi,509,14417.0,45.0,3,453.0,11,1.37
2020,12,25,長野県,Nagano,1088,45163.0,104.0,2,979.0,13,0.67
2020,12,25,岐阜県,Gifu,1933,61190.0,380.0,7,1525.0,28,0.93
2020,12,25,静岡県,Shizuoka,2513,88334.0,457.0,5,2019.0,37,0.86
2020,12,25,愛知県,Aichi,14918,191017.0,2224.0,39,12509.0,185,1.0
2020,12,25,三重県,Mie,1198,29023.0,132.0,3,1051.0,15,0.86
2020,12,25,滋賀県,Shiga,1013,35521.0,130.0,1,872.0,11,1.73
2020,12,25,京都府,Kyoto,4105,87310.0,813.0,17,3282.0,45,1.09
2020,12,25,大阪府,Osaka,28395,435864.0,3531.0,162,24339.0,525,0.88
2020,12,25,兵庫県,Hyogo,8985,131315.0,509.0,45,7745.0,164,1.1
2020,12,25,奈良県,Nara,1812,46358.0,304.0,10,1487.0,21,1.19
2020,12,25,和歌山県,Wakayama,591,16086.0,25.0,5,548.0,7,0.78
2020,12,25,鳥取県,Tottori,79,23024.0,13.0,0,65.0,0,5.54
2020,12,25,島根県,Shimane,190,9344.0,19.0,1,171.0,0,0.94
2020,12,25,岡山県,Okayama,1217,31723.0,384.0,8,762.0,13,1.31
2020,12,25,広島県,Hiroshima,2680,65962.0,454.0,15,1484.0,18,0.95
2020,12,25,山口県,Yamaguchi,503,26760.0,83.0,2,413.0,3,1.69
2020,12,25,徳島県,Tokushima,195,14665.0,7.0,0,179.0,9,4.01
2020,12,25,香川県,Kagawa,265,22320.0,73.0,0,189.0,3,4.17
2020,12,25,愛媛県,Ehime,398,12026.0,42.0,4,345.0,11,1.23
2020,12,25,高知県,Kochi,604,5592.0,183.0,4,415.0,6,0.93
2020,12,25,福岡県,Fukuoka,7852,252163.0,1140.0,14,6595.0,117,1.21
2020,12,25,佐賀県,Saga,439,14468.0,52.0,1,389.0,3,1.0
2020,12,25,長崎県,Nagasaki,457,37041.0,155.0,2,298.0,3,1.46
2020,12,25,熊本県,Kumamoto,1613,32961.0,156.0,3,1307.0,16,1.36
2020,12,25,大分県,Oita,603,40026.0,69.0,5,529.0,5,0.73
2020,12,25,宮崎県,Miyazaki,695,12114.0,73.0,0,622.0,5,0.82
2020,12,25,鹿児島県,Kagoshima,920,36020.0,89.0,1,831.0,13,0.53
2020,12,25,沖縄県,Okinawa,5133,86213.0,312.0,5,4746.0,80,1.06
2020,12,26,北海道,Hokkaido,12876,227301.0,1579.0,24,10851.0,427,0.94
2020,12,26,青森県,Aomori,422,9115.0,38.0,1,377.0,7,1.45
2020,12,26,岩手県,Iwate,363,13594.0,63.0,3,278.0,22,0.96
2020,12,26,宮城県,Miyagi,1983,23979.0,418.0,5,1552.0,13,1.09
2020,12,26,秋田県,Akita,123,4020.0,29.0,0,93.0,1,4.93
2020,12,26,山形県,Yamagata,361,9985.0,93.0,6,264.0,4,0.97
2020,12,26,福島県,Fukushima,865,54539.0,225.0,5,623.0,17,1.47
2020,12,26,茨城県,Ibaraki,2280,18432.0,225.0,7,2020.0,35,1.09
2020,12,26,栃木県,Tochigi,1207,69676.0,291.0,12,916.0,6,1.3
2020,12,26,群馬県,Gunma,2134,50358.0,343.0,9,1756.0,35,0.88
2020,12,26,埼玉県,Saitama,13029,302513.0,2707.0,46,10129.0,193,1.17
2020,12,26,千葉県,Chiba,10113,219395.0,1804.0,21,8195.0,114,1.25
2020,12,26,東京都,Tokyo,55930,976364.0,7202.0,81,48121.0,607,1.15
2020,12,26,神奈川県,Kanagawa,19171,353332.0,2423.0,61,16492.0,258,1.29
2020,12,26,新潟県,Niigata,503,27142.0,98.0,0,405.0,3,1.34
2020,12,26,富山県,Toyama,538,21295.0,55.0,1,457.0,26,1.77
2020,12,26,石川県,Ishikawa,1022,28720.0,109.0,6,870.0,50,1.3
2020,12,26,福井県,Fukui,345,18612.0,16.0,2,318.0,11,1.23
2020,12,26,山梨県,Yamanashi,509,14417.0,45.0,3,453.0,11,1.37
2020,12,26,長野県,Nagano,1105,45163.0,113.0,2,984.0,13,0.84
2020,12,26,岐阜県,Gifu,1978,62489.0,397.0,7,1552.0,29,1.01
2020,12,26,静岡県,Shizuoka,2539,88334.0,461.0,5,2041.0,37,0.77
2020,12,26,愛知県,Aichi,15183,191017.0,2276.0,42,12719.0,188,1.01
2020,12,26,三重県,Mie,1211,29023.0,136.0,4,1059.0,16,0.93
2020,12,26,滋賀県,Shiga,1062,35847.0,178.0,2,873.0,11,1.85
2020,12,26,京都府,Kyoto,4105,87310.0,813.0,17,3282.0,45,1.09
2020,12,26,大阪府,Osaka,28694,442613.0,3502.0,161,24656.0,536,0.91
2020,12,26,兵庫県,Hyogo,9160,132820.0,518.0,47,7871.0,172,1.15
2020,12,26,奈良県,Nara,1843,46358.0,315.0,11,1507.0,21,1.22
2020,12,26,和歌山県,Wakayama,594,16235.0,26.0,5,550.0,7,0.97
2020,12,26,鳥取県,Tottori,84,23151.0,17.0,0,65.0,0,7.25
2020,12,26,島根県,Shimane,194,9344.0,18.0,1,176.0,0,1.05
2020,12,26,岡山県,Okayama,1245,31723.0,384.0,8,762.0,13,1.01
2020,12,26,広島県,Hiroshima,2815,65962.0,466.0,15,1524.0,18,1.04
2020,12,26,山口県,Yamaguchi,516,26760.0,93.0,2,416.0,3,1.82
2020,12,26,徳島県,Tokushima,195,14889.0,7.0,0,179.0,9,2.19
2020,12,26,香川県,Kagawa,273,22824.0,77.0,0,193.0,3,5.02
2020,12,26,愛媛県,Ehime,407,12061.0,49.0,4,347.0,11,1.68
2020,12,26,高知県,Kochi,618,5688.0,161.0,6,451.0,6,1.01
2020,12,26,福岡県,Fukuoka,7995,255221.0,1190.0,12,6688.0,117,1.32
2020,12,26,佐賀県,Saga,443,14538.0,52.0,1,393.0,3,1.07
2020,12,26,長崎県,Nagasaki,457,37590.0,168.0,2,298.0,3,1.46
2020,12,26,熊本県,Kumamoto,1669,33475.0,151.0,3,1337.0,16,1.44
2020,12,26,大分県,Oita,617,40580.0,74.0,5,538.0,5,0.91
2020,12,26,宮崎県,Miyazaki,695,12114.0,73.0,0,622.0,5,0.61
2020,12,26,鹿児島県,Kagoshima,920,36020.0,89.0,1,831.0,13,0.79
2020,12,26,沖縄県,Okinawa,5169,86612.0,320.0,5,4774.0,80,1.26
2020,12,27,北海道,Hokkaido,12961,229609.0,1598.0,25,10906.0,434,0.92
2020,12,27,青森県,Aomori,428,9237.0,44.0,1,377.0,7,1.78
2020,12,27,岩手県,Iwate,372,13693.0,65.0,3,285.0,22,1.09
2020,12,27,宮城県,Miyagi,2035,24089.0,452.0,5,1569.0,14,1.1
2020,12,27,秋田県,Akita,125,4020.0,30.0,0,94.0,1,11.35
2020,12,27,山形県,Yamagata,365,10057.0,86.0,6,275.0,4,1.2
2020,12,27,福島県,Fukushima,886,55218.0,233.0,5,636.0,17,1.19
2020,12,27,茨城県,Ibaraki,2307,18432.0,227.0,7,2045.0,35,1.13
2020,12,27,栃木県,Tochigi,1235,70531.0,300.0,9,935.0,6,1.27
2020,12,27,群馬県,Gunma,2172,50358.0,343.0,9,1756.0,35,0.89
2020,12,27,埼玉県,Saitama,13240,302712.0,2691.0,46,10353.0,196,1.18
2020,12,27,千葉県,Chiba,10218,220069.0,1801.0,20,8303.0,114,1.23
2020,12,27,東京都,Tokyo,56638,979854.0,7589.0,82,48442.0,607,1.16
2020,12,27,神奈川県,Kanagawa,19514,354793.0,2423.0,61,16834.0,259,1.32
2020,12,27,新潟県,Niigata,505,27246.0,95.0,0,410.0,3,1.41
2020,12,27,富山県,Toyama,541,21295.0,56.0,1,459.0,26,2.04
2020,12,27,石川県,Ishikawa,1034,28990.0,114.0,7,875.0,50,1.32
2020,12,27,福井県,Fukui,346,18724.0,16.0,2,319.0,11,1.52
2020,12,27,山梨県,Yamanashi,509,14417.0,45.0,3,453.0,11,1.37
2020,12,27,長野県,Nagano,1126,45163.0,132.0,2,991.0,13,0.93
2020,12,27,岐阜県,Gifu,2023,62735.0,411.0,9,1581.0,31,1.17
2020,12,27,静岡県,Shizuoka,2568,88334.0,471.0,5,2059.0,38,0.85
2020,12,27,愛知県,Aichi,15448,191017.0,2321.0,40,12933.0,194,1.02
2020,12,27,三重県,Mie,1225,29023.0,145.0,4,1064.0,16,0.93
2020,12,27,滋賀県,Shiga,1087,36012.0,199.0,2,877.0,11,2.02
2020,12,27,京都府,Kyoto,4105,87310.0,813.0,17,3282.0,45,1.09
2020,12,27,大阪府,Osaka,28927,446117.0,3441.0,161,24942.0,544,0.92
2020,12,27,兵庫県,Hyogo,9321,134198.0,497.0,48,8004.0,180,1.2
2020,12,27,奈良県,Nara,1882,46358.0,345.0,10,1515.0,22,1.28
2020,12,27,和歌山県,Wakayama,594,16235.0,26.0,5,550.0,7,0.75
2020,12,27,鳥取県,Tottori,87,23190.0,20.0,0,65.0,0,4.8
2020,12,27,島根県,Shimane,202,9344.0,27.0,1,175.0,0,1.27
2020,12,27,岡山県,Okayama,1266,31723.0,384.0,8,762.0,13,0.6
2020,12,27,広島県,Hiroshima,2925,65962.0,493.0,15,1580.0,18,1.09
